id_establecimiento,descripcion,estado,fecha_alta,fecha_ultima_modificacion,id_usuario,id_localidad,id_direccion,id_tipo_establecimiento,id_jurisdiccion,cod_dominio,fecha_baja
670,GERIATRICO RESIDENCIA GERIATRICA A. MARTINO ASELFU S.R.L. TOTORAL PJE. 994,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
671,GERIATRICO  RESIDENCIA GERIATRICA ALBERTI ALBERTI 647 PB Y TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
672,GERIATRICO RESIDENCIA GERIATRICA ARGERICH ARGERICH 3258,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
673,GERIATRICO RESIDENCIA GERIATRICA CABALLITO GIORDANO BRUNO 845,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
674,GERIATRICO INSTITUTO GERIATRICO CALCENA CALCENA 429,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
675,GERIATRICO RESIDENCIA GERIATRICA MARIA REINA BACACAY 2672 P.B. P.A,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
676,GERIATRICO RESIDENCIA GERIATRICA EN CASA NICOLAS VIDELA 530,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
677,GERIATRICO  HOGAR GERIATRICO BELGRANO  R VILELA 2668/72 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
678,"GERIATRICO RESIDENCIA GERIATRICA PEDRO GOYENA PEDRO GOYENA AV. N° 38/40 PB, 1°, 2° Y TERRAZA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
679,GERIATRICO RESIDENCIA GERIATRICA LAS ROSAS  CAJARAVILLA N° 4721 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
680,GERIATRICO  MARIA REINA FREIRE CAP. GRAL. RAMON 1673,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
681,GERIATRICO RESIDENCIA BUENOS AIRES  PUJOL 961/63 PB. EP. PI. 1 Y 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
682,GERIATRICO RESIDENCIA NUEVA PRIMAVERA TANDIL 3824,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
683,GERIATRICO RESIDENCIA NUEVO ESTILO VIRREY DEL PINO 3587/99 (AV FOREST 1701/15),A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
684,"GERIATRICO NUEVO HOGAR DE BELGRANO SUCRE, ANTONIO J.DE MCAL. 3241/67 PB PISO 1°",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
685,GERIATRICO RESIDENCIA GERIATRICA QUERENCIA FRAY CAYETANO RODRIGUEZ 437 PB. PA. SOTANO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
686,GERIATRICO RESIDENCIA GERIATRICA SAN JULIAN NAHUEL HUAPI 5581,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
687,GERIATRICO RESIDENCIA GERIATRICA SANTA GERMANA  PEDRO LOZANO 2747 PB. 1° 2° Y SOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
688,"GERIATRICO RESIDENCIA GERIATRICA SUR PEDERNERA 130 PI 1º, 2º Y 3º, SOT. EP. Y AZOTEA.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
689,GERIATRICO RESIDENCIA URQUIZA CONGRESO AV. 5460 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
690,GERIATRICO RESIDENCIA LA PAMPA LA PAMPA 5277 PB. PI. 1º 2º 3º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
691,GERIATRICO RESIDENCIA MONROE  MONROE AV. 5336/38 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
692,"GERIATRICO RESIDENCIA MORETO MORETO 678 PB, 1°Y 2°",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
693,GERIATRICO RESIDENCIA DE OTOÑO LINCOLN AV. 4264/68 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
694,GERIATRICO  SWEET HOME LOPE DE VEGA 930/32 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
695,GERIATRICO RESIDENCIA PARA EL ADULTO MAYOR ALBERT SCHWEITZER DARWIN 860 Y JUAN RAMIREZ DE VELAZCO 1250-58 PB PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
696,GERIATRICO RESIDENCIA PARA MEYORES AMANECER  VEDIA 2371 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
697,"GERIATRICO HORAI  MUÑIZ N° 341/45 SS,PB, PISOS 1° AL 5° Y AZOTEA.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
698,GERIATRICO RESIDENCIA PARA MAYORES VICTORIA  VALLE 1020,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
699,GERIATRICO  RESIDENCIA SAN JORGE BARTOLOME MITRE 4008 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
700,GERIATRICO SAN JORGE PEDRO IGNACIO RIVERA DR. 2940/42 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
701,GERIATRICO CENTRO SENILLOSA  SENILLOSA 617/19 PB. PA. SOTANO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
702,GERIATRICO HOGAR SERENA  CAAGUAZU 6656 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
703,"GERIATRICO SOPHIA RESIDENCIA PARA MAYORES  CABILDO AV. N° 3680,3650,3660, PB, 2°, 3°, 4° Y 5° PISO, SOTANO",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
704,GERIATRICO ASOCIACION CIVIL CLUB TINETENSE RESIDENCIA ASTURIANA GUEVARA 35 PB. SOT. PI 1º 2º 3º Y 4º.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
705,GERIATRICO RESIDENCIA GERIATRICA RIGLOS  RIGLOS 133/5,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
706,GERIATRICO EL RINCON DE LOS ABUELOS  SANTO TOME 3179,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
707,GERIATRICO RINCON DEL SOL  NICASIO OROÑO 1538 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
708,GERIATRICO RINCON DEL SUR IRIARTE 1756 PB. PI. 1,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
709,GERIATRICO RINCONCITO DE LUZ LAUTARO 845,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
710,GERIATRICO RESIDENCIA ROMA QUIRNO 431,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
711,GERIATRICO LA ROSA BLANCA TUCUMAN 3623/29 PB. P1º 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
712,GERIATRICO  SAGRADA FAMILIA  MAZA 1210,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
713,GERIATRICO SAGRADO CORAZON BOGOTA 50,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
714,"GERIATRICO  SAN AGUSTIN CONGRESO AV. N° 4660, PB, 1° PISO Y TERRAZA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
715,"GERIATRICO SAN AGUSTIN ESTADOS UNIDOS N° 1431, EP, PLANTA BAJA Y AZOTEA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
716,GERIATRICO  SAN AGUSTIN BALDOMERO FERNANDEZ MORENO 3214 PB. PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
717,GERIATRICO RESIDENCIA SAN ALBERTO  FELIPE VALLESE 2457,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
718,GERIATRICO INSTITUTO GERIATRICO SAN ANTONIO PEDRO IGNACIO RIVERA 4318 Y DONADO 2662 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
719,"GERIATRICO  SAN BENITO ESTOMBA 2421 PU/ 23/ 25 PB, PA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
720,GERIATRICO HOGAR SAN BLAS  SAN BLAS N° 5550 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
721,GERIATRICO SAN BRUNO CASA DE MAYORES FRANCISCO BILBAO N° 2124/26 PB. EP. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
722,GERIATRICO HOGAR DE REIDENCIA SAN CONO VALDENEGRO 3030,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
723,GERIATRICO ASOCIACION HELENICA DE SOCORROS MUTUOS SAN DEMETRIO ARAOZ 1326/34 PB SOTANO PISO 1° A 4° AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
724,GERIATRICO SAN FRANCISCO DE ASIS  CARLOS CALVO 2967/9,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
725,GERIATRICO INSTITUTO SAN FRANCISCO  HONORIO PUEYRREDON AV. 508/30 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
726,GERIATRICO SAN FRANCISCO DE ASIS JUAN DE GARAY 1712/14 PB. 1° TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
727,GERIATRICO SAN GENARO I LAFUENTE AV. 248,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
728,GERIATRICO HOGAR MICAELA  JOAQUIN V. GONZALEZ 165,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
729,GERIATRICO SAN EVARISTO TUCUMAN 3738,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
730,GERIATRICO SAN JORGE  OLLEROS 3770 P.B.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
731,GERIATRICO SAN JOSE  CARLOS CALVO 2180,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
732,"GERIATRICO SAN JOSE PEDRO MORAN 5276 PB, PI 1°",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
733,GERIATRICO SAN JOSE RIVERA INDARTE 249 PB. AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
734,GERIATRICO SAN JOSE  SAN JOSE 2013/17,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
735,GERIATRICO SAN JOSE WASHINGTON 1910 (SUCRE 3709),A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
736,"GERIATRICO SAN JOSE Y MARIA RAMON FALCON L.N° 3116/20 PB, PA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
737,"GERIATRICO SAN JUAN RESIDENCIA  DONATO ALVAREZ AV. 582 PB, PA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
738,GERIATRICO INSTITUTO GERIATRICO SAN JUAN TACUARI 1115 PB. PI. 1º 2º SOT.TACUARI 1123 PB.EP. 1º 2º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
739,GERIATRICO SAN LUCAS  MEDINA 1650 PB. PI. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
740,GERIATRICO RESIDENCIA SAN LUCAS  MIRO 54 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
741,"GERIATRICO  GERIATRICO SAN MARCOS MELINCUE 2480/82 PB , PA.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
742,GERIATRICO INSTITUTO GERIATRCO SAN MARCCOS MUÑIZ 2175 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
743,GERIATRICO SAN MARCOS TEODORO GARCIA 3054 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
744,GERIATRICO SAN MARINO  EMILIO LAMARCA 4857/59 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
745,GERIATRICO  GERIATRICO SAN MARTIN CARLOS CALVO 1855 PB. PISO 1° AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
746,GERIATRICO SAN NICOLAS  MIRANDA 5267/69 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
747,GERIATRICO RESIDENCIA SAN NICOLAS   RICARDO GUTIERREZ 3366 Y TINOGASTA 3376 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
748,"GERIATRICO SAN NICOLAS RIVADAVIA AV. 8143/47 PB. EP. 1, 1° PISO EP. 2°, TERRAZA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
749,GERIATRICO SAN NICOLAS SAN NICOLAS 159,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
750,GERIATRICO SAN ROMAN TEODORO GARCIA 2458,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
751,"GERIATRICO  SAN SALVADOR JUJUY AV. 863/67 PB EP PB 1°, 2° Y EP",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
752,GERIATRICO RESIDENCIA SANABRIA  SANABRIA 3274/78,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
753,"GERIATRICO SANTA ANA BOLIVIA 324 PB. PI. 1,2,3,4",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
754,GERIATRICO SANTA ANA  LARRAÑAGA 640,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
755,GERIATRICO SANTA BARBARA CONSTITUCION 2150 PB. PA. PI. 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
756,GERIATRICO SANTA BERNARDITA RODRIGO DE IBARROLA 3486 PB. PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
757,GERIATRICO SANTA CATALINA  URUGUAY 1216,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
758,GERIATRICO RESIDENCIA PARA MAYORES SANTA CECILIA FREIRE CAP. GRAL RAMON 834 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
759,GERIATRICO GERIATRICO SANTA ISABEL SAN ANTONIO N° 948/50 Y AV. VIEYTES N° 1685 PB. PE. Y PISO 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
760,GERIATRICO SANTA JULIA RAMON FALCON L. CNEL. 1315 PB. Pº AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
761,GERIATRICO HOGAR SANTA LUCIA CARACAS 1448/52,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
762,GERIATRICO SANTA MARIA RESIDENCIA GERIATRICA PEDRO IGNACIO RIVERA DR. 5602/16/30 PB. PI. 11º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
763,"GERIATRICO INSTITUTO GERIATRCO SANTA MARIA DEL BUEN AYRE  AGÜERO 1056/58 PB PISOS 1° Y 2°, SOTANO",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
764,"GERIATRICO  CONGREGACION DE LAS RELIGIOSAS SIERVAS DE JESUS DE LA CARIDAD  MORENO N° 2249/63 PB, PISOS 1° AL 4° Y AZOTEA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
765,GERIATRICO  SANTA PATRICIA HUMBERTO 1º 3140 PB PI. 1 Y 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
766,GERIATRICO  HOGAR SANTA PAULA LAS PALMAS N° 2452 PB Y 1° PISO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
767,GERIATRICO SANTA ROSA PORTELA 571,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
768,"GERIATRICO SANTA SOFIA GALLO 1268 PB. PISO 1º, 2º Y ENTREPISO",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
769,GERIATRICO SANTA ROSA DE LIMA  NEUQUEN 553 PB. SOT. EP. PI. 1º Y 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
770,"GERIATRICO HOGAR SCHÖNBRUNN CRAMER 1674 PB, SOTANO, 1º PISO Y AZOTEA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
771,GERIATRICO SENIOR CAMACUA 827,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
772,"GERIATRICO SER VITAL  FEDERICO LACROZE 2072/74 PB. PISOS 1,2,3",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
773,GERIATRICO INSTITUTO GERIATRICO SERRANO  CHARCAS 4278 PB. PI. 1° 2°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
774,GERIATRICO  SIETE LUNAS RESDIDENCIA CORDOBA 1454,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
775,GERIATRICO SOLO QUIERO VERTE REIR BOYACA AV. 112/114/116 PB 1° EP 1° PISO Y 2° EP,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
776,GERIATRICO RESIDENCIA STELLA MARIS  EDUARDO ACEVEDO 356,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
777,GERIATRICO HOGAR GERIATRICO STELLA MARIS FELIPE VALLESE 2748,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
778,GERIATRICO STELLA MARIS SEGUI ALTE. FRANCISCO 768,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
779,GERIATRICO STELLA MARIS  SAN PEDRO 4060 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
780,"GERIATRICO SUITES GALVAN  GALVAN 3052 PB, 1° AL 9° PISO Y SS",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
781,GERIATRICO TEJAS VERDES  GALICIA 2680/94,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
782,"GERIATRICO RESIDENCIA GERIATRICA TERRERO  TERRERO N° 1740 PB, EP Y PA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
783,GERIATRICO THE SENIOR HOME SANCHEZ DE BUSTAMANTE 170/4,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
784,GERIATRICO TRAMAS TERRADA 4371,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
785,GERIATRICO RESIDENCIA TUYU TUYU 36/38 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
786,GERIATRICO RESIDENCIA UGARTECHE UGARTECHE 2815/19,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
787,GERIATRICO  URGE ARTIGAS GRAL. JOSE G. DE 5389/93 PB. PISOS 1° Y 2°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
788,GERIATRICO  RESIDENCIA GERIATRICA VERNET S.R.L. VERNET AV. 163 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
789,GERIATRICO VIDA DIGNA  VIRREY ARREDONDO 2960,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
790,GERIATRICO RESIDENCIA GERIATRICA VIDA PLENA  CASTRO 1333/35 PB. PI. 1° AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
791,GERIATRICO VIDA PLENA  RAMON FALCON L. CNEL. 2859 PB.PI.SOT. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
792,GERIATRICO VILLA DEL PARQUE  ARGERICH 2864/66 PB. TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
793,GERIATRICO RESIDENCIA PARA MAYORES VILLA GRANA  PAREJA 4473 PB. AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
794,"GERIATRICO VILLA JUNCAL JUNCAL 857 PB.SS.AZ.PI.1,2,3",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
795,GERIATRICO VILLA MAYOR AIZPURUA 3338 PB,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
796,"GERIATRICO RESIDENCIA VILLA REAL  PORCEL DE PERALTA, MANUEL 1473",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
797,"GERIATRICO CENTRO GERIATRICO VILLA SOL  QUERANDIES 4340 Y LIBRES 190 PB, PI 1º Y 2º",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
798,GERIATRICO  VILLA VERDE S.R .L  BRASIL 2455,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
799,GERIATRICO  VIRGEN DE POMPEYA LAFUENTE AV. 153 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
800,GERIATRICO WE CARE  BARTOLOME MITRE 1820/4,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
801,GERIATRICO RESIDENCIA ZAPIOLA 765 S.R.L ZAPIOLA 765,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
